sector_id,ranking,municipio,coordinacion,colonias,clasificacion,latitud,longitud,indice_ceguera,indice_violencia,eventos_hd,llamadas_violentas,dist_base_km,personal_3km,limitrofe,diagnostico
SEC-960_-4979,577,CHAPULTEPEC,VALLE TOLUCA,,MIXTO,19.21,-99.57,9.6,9.0,0,3,0.66,37,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4987,578,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.27,-99.73,9.5,11.0,0,6,2.25,218,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-969_-4964,579,HUIXQUILUCAN,METROPOLITANA,,MIXTO,19.39,-99.27,9.4,6.0,0,2,2.01,43,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4988,580,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.29,-99.75,9.3,13.5,0,8,1.39,218,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-947_-4975,581,MALINALCO,IXTAPAN,,MIXTO,18.95,-99.49,9.3,11.5,0,7,0.48,79,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-948_-4979,582,TENANCINGO,IXTAPAN,,MIXTO,18.97,-99.57,9.3,6.0,0,3,1.77,33,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4945,583,CHALCO,CHALCO,,SATURADO,19.29,-98.89,9.2,23.0,0,11,0.96,406,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-958_-4975,584,ATIZAPAN,METROPOLITANA,,MIXTO,19.17,-99.49,9.2,7.5,0,4,2.42,120,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-971_-5000,585,VILLA VICTORIA,VALLE DE BRAVO,,MIXTO,19.43,-99.99,9.2,6.5,0,3,1.43,31,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-947_-4980,586,TENANCINGO,IXTAPAN,,MIXTO,18.95,-99.59,9.0,18.5,0,10,1.19,340,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-958_-5007,587,VALLE DE BRAVO,VALLE DE BRAVO,,MIXTO,19.17,-100.13,9.0,7.0,0,2,1.23,39,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-955_-4980,588,TENANGO DEL VALLE,IXTAPAN,,MIXTO,19.11,-99.59,8.9,12.5,0,6,0.81,145,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-984_-4953,589,TONANITLA,ECATEPEC,CHINAMPAS,MIXTO,19.69,-99.05,8.7,12.0,1,1,0.43,102,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-972_-4961,590,NAUCALPAN,METROPOLITANA,,MIXTO,19.45,-99.21,8.5,6.0,0,3,1.57,38,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-977_-4945,591,CHICONCUAC,ORIENTE,,MIXTO,19.55,-98.89,8.4,10.0,0,5,0.84,103,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-990_-4994,592,ATLACOMULCO,ATLACOMULCO,,MIXTO,19.81,-99.87,8.2,10.0,0,5,0.46,76,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-958_-4974,593,TIANGUISTENCO,VALLE TOLUCA,,MIXTO,19.17,-99.47,8.1,12.5,0,6,0.32,120,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4964,594,ATIZAPAN,METROPOLITANA,,MIXTO,19.57,-99.27,8.1,8.5,0,5,1.2,101,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-4940,595,TLALMANALCO,CHALCO,,MIXTO,19.21,-98.79,7.9,6.5,0,2,1.49,66,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-977_-4963,596,ATIZAPAN,METROPOLITANA,,MIXTO,19.55,-99.25,7.4,7.5,0,5,1.29,101,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4962,597,TEPOTZOTLAN,METROPOLITANA,,MIXTO,19.71,-99.23,7.4,6.0,0,2,0.95,29,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4951,598,ECATEPEC,ECATEPEC,"RIO DE LUZ, ALFREDO DEL MAZO",SATURADO,19.57,-99.01,7.3,22.0,2,1,1.19,575,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-1000_-4977,599,SOYANIQUILPAN,ATLACOMULCO,,MIXTO,20.01,-99.53,7.1,7.5,0,4,0.43,44,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-997_-4993,600,ACAMBAY,ATLACOMULCO,,MIXTO,19.95,-99.85,7.0,6.0,0,3,0.97,40,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-976_-4946,601,TEXCOCO,ORIENTE,,MIXTO,19.53,-98.91,6.8,8.0,0,5,2.27,229,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4942,602,CHALCO,CHALCO,,MIXTO,19.27,-98.83,4.4,16.0,0,7,0.07,416,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-956_-4980,603,TENANGO DEL VALLE,IXTAPAN,,MIXTO,19.13,-99.59,4.4,6.5,0,4,0.47,126,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-967_-4947,604,LA PAZ,ORIENTE,LOMAS DE SAN ISIDRO I,MIXTO,19.35,-98.93,3.8,12.0,1,1,0.84,516,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
